#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.583268   -0.583268           0
           2   -0.582999   -0.583134 9.50352e-05
           3   -0.583182    -0.58315 6.47339e-05
           4   -0.582296   -0.582936 0.000191136
           5   -0.581755     -0.5827 0.000260823
           6   -0.582581    -0.58268  0.00021811
           7   -0.582815     -0.5827 0.000187801
           8   -0.582618   -0.582689 0.000164605
           9   -0.583256   -0.582752   0.0001579
          10   -0.583524   -0.582829 0.000159861
          11   -0.582614    -0.58281 0.000146527
          12   -0.582606   -0.582793 0.000135301
          13   -0.583118   -0.582818 0.000127191
          14   -0.582971   -0.582829 0.000118576
          15    -0.58208   -0.582779 0.000120723
          16   -0.581587   -0.582704   0.0001342
          17   -0.583699   -0.582763 0.000138478
          18   -0.582193   -0.582731 0.000134358
          19   -0.582606   -0.582725 0.000127447
          20   -0.583351   -0.582756 0.000124866
