#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.416655    0.416655           0
           2    0.433228    0.424941  0.00585923
           3    0.418723    0.422868  0.00425708
           4    0.479693    0.437075   0.0127104
           5    0.406852     0.43103   0.0115162
           6    0.423861    0.429835  0.00965866
           7     0.41152    0.427219  0.00862595
           8    0.432349     0.42786   0.0075715
           9    0.423951    0.427426  0.00674267
          10    0.438222    0.428505  0.00615424
          11    0.458436    0.431226    0.006167
          12    0.441547    0.432086  0.00571274
          13    0.414612    0.430742  0.00542915
          14    0.422842    0.430178  0.00507059
          15    0.430443    0.430195  0.00473258
          16    0.444148    0.431068  0.00451643
          17    0.437384    0.431439  0.00426601
          18    0.443619    0.432116  0.00408233
          19    0.410574    0.430982  0.00402183
          20    0.440847    0.431475  0.00385086
