#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     15.1013     15.1013           0
           2     14.9454     15.0233   0.0551476
           3     15.3511     15.1326   0.0964919
           4     15.0161     15.1035   0.0766411
           5     15.1125     15.1053   0.0613343
           6     15.3479     15.1457   0.0630464
           7     16.2172     15.2988    0.151665
           8     14.6462     15.2172    0.153082
           9     15.0695     15.2008     0.13695
          10      15.866     15.2673    0.138471
          11     14.4889     15.1966    0.142826
          12     15.2213     15.1986    0.130939
          13      15.505     15.2222    0.122969
          14     15.1051     15.2138     0.11447
          15     15.2842     15.2185    0.106935
          16     15.2122     15.2181    0.100252
          17     14.8924      15.199   0.0961681
          18     15.2704     15.2029   0.0909074
          19     15.3046     15.2083   0.0862802
          20     14.8529     15.1905   0.0837757
