#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     24.2034     24.2034           0
           2     26.0637     25.1336    0.657685
           3     24.9977     25.0883    0.440013
           4     25.0589     25.0809    0.330071
           5     23.2964      24.724    0.414286
           6     24.7685     24.7314    0.345305
           7     25.1696      24.794    0.301595
           8     24.7219      24.785     0.26403
           9     24.5615     24.7602    0.235859
          10     24.8553     24.7697    0.212465
          11     24.8138     24.7737    0.193187
          12     24.7155     24.7689    0.177149
          13      25.001     24.7867     0.16442
          14     27.3588     24.9704    0.233781
          15     24.1035     24.9126    0.225226
          16      23.651     24.8338    0.224529
          17     25.9268     24.8981    0.220336
          18      25.949     24.9565    0.215692
          19     26.1427     25.0189    0.213185
          20     25.2948     25.0327    0.202971
