#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     1.33554     1.33554           0
           2     1.42768     1.38161   0.0325764
           3     1.44674     1.40332   0.0280334
           4     1.32192     1.38297   0.0274344
           5     1.48954     1.40428    0.029071
           6     1.60268     1.43735   0.0387043
           7     1.24402     1.40973   0.0418856
           8      1.4888     1.41961    0.037798
           9     1.62156     1.44205   0.0397036
          10     1.40442     1.43829   0.0359112
          11     1.53706     1.44727   0.0337504
          12     1.44128     1.44677   0.0309416
          13     1.52402     1.45271   0.0291265
          14     1.53016     1.45824   0.0275663
          15      1.4894     1.46032   0.0258067
          16     1.53552     1.46502   0.0246181
          17     1.60512     1.47326   0.0245105
          18      1.5314     1.47649   0.0233607
          19      1.4354     1.47433   0.0222311
          20     1.62164     1.48169   0.0223063
