#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.483431   -0.483431           0
           2   -0.482989    -0.48321 0.000156392
           3   -0.484495   -0.483638 0.000365113
           4   -0.483634   -0.483637 0.000273836
           5   -0.482519   -0.483414 0.000296674
           6     -0.4836   -0.483445 0.000248852
           7   -0.483591   -0.483466 0.000214179
           8   -0.483581    -0.48348 0.000187892
           9   -0.483532   -0.483486 0.000167103
          10   -0.484854   -0.483623  0.00019864
          11   -0.483952   -0.483653 0.000182829
          12   -0.483147   -0.483611 0.000172383
          13   -0.482934   -0.483559 0.000166784
          14   -0.484032   -0.483592 0.000158263
          15   -0.483518   -0.483587  0.00014779
          16   -0.482874   -0.483543 0.000145119
          17   -0.485184   -0.483639 0.000165624
          18    -0.48317   -0.483613 0.000158461
          19   -0.483477   -0.483606 0.000150284
          20   -0.484191   -0.483635 0.000145588
