#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.53992     1.53992           0
           2     1.50148      1.5207   0.0135909
           3     1.55969      1.5337   0.0139518
           4     1.52786     1.53224     0.01054
           5     1.52922     1.53163  0.00844928
           6     1.54697     1.53419  0.00741758
           7     1.54597     1.53587  0.00654591
           8     1.51234     1.53293   0.0063543
           9      1.5327      1.5329  0.00564832
          10     1.54224     1.53384  0.00516002
          11     1.52935     1.53343  0.00470699
          12     1.53102     1.53323  0.00431902
          13     1.53006     1.53299  0.00399367
          14       1.518     1.53192  0.00384922
          15     1.53458     1.53209  0.00359669
          16     1.51723     1.53116  0.00348972
          17     1.54737     1.53212  0.00341209
          18     1.53084     1.53205  0.00322326
          19     1.52456     1.53165  0.00307759
          20     1.53039     1.53159  0.00292436
