#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.408357    0.408357           0
           2    0.392409    0.400383  0.00563843
           3    0.392697    0.397821   0.0043018
           4    0.399598    0.398265   0.0032492
           5    0.395126    0.397637  0.00265931
           6    0.381317    0.394917  0.00332816
           7    0.390532    0.394291  0.00291108
           8    0.393468    0.394188  0.00254901
           9    0.401017    0.394947  0.00237604
          10    0.389661    0.394418  0.00219645
          11     0.38832    0.393864  0.00206556
          12    0.398201    0.394225  0.00192479
          13    0.404364    0.395005  0.00192826
          14    0.398591    0.395261  0.00180747
          15    0.392381    0.395069  0.00169714
          16    0.391872    0.394869  0.00160279
          17    0.406418    0.395549  0.00164618
          18    0.398751    0.395727  0.00156431
          19    0.385846    0.395207  0.00156604
          20    0.388373    0.394865  0.00152455
