#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.000346   -0.000346           0
           2   -0.002326   -0.001336 0.000700036
           3   -0.005718 -0.00279667  0.00128069
           4   -0.000554   -0.002236  0.00107627
           5   -0.004016   -0.002592 0.000918006
           6    0.004612 -0.00139133  0.00133662
           7    0.007326   -0.000146  0.00162539
           8   -0.003178   -0.000525  0.00146573
           9     -0.0017-0.000655556  0.00130868
          10    0.004084  -0.0001816  0.00126072
          11    0.009324 0.000682545  0.00141153
          12    0.004882   0.0010325  0.00133658
          13    0.001152  0.00104169   0.0012338
          14    0.004798     0.00131  0.00117448
          15   -0.002172  0.00107787  0.00111889
          16    -0.00025 0.000994875  0.00105203
          17    0.000368    0.000958 0.000990793
          18     0.00768  0.00133144  0.00100366
          19   -0.002432  0.00113337 0.000970187
          20    -0.01127   0.0005132  0.00110221
