#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.24684     0.24684           0
           2    0.247528    0.247184 0.000243318
           3    0.248746    0.247704 0.000454906
           4    0.252029    0.248786 0.000996463
           5    0.244787    0.247986  0.00107104
           6    0.247222    0.247859 0.000900057
           7     0.24729    0.247777 0.000775132
           8    0.247396     0.24773 0.000679705
           9    0.246997    0.247648 0.000609035
          10    0.245424    0.247426 0.000587364
          11    0.250564    0.247711 0.000599273
          12     0.24823    0.247754 0.000550889
          13    0.248201    0.247789 0.000509581
          14    0.250331     0.24797 0.000504494
          15    0.245744    0.247822 0.000492211
          16    0.247286    0.247788 0.000462585
          17    0.246562    0.247716 0.000440967
          18    0.247814    0.247722 0.000416503
          19    0.242979    0.247472 0.000463393
          20    0.246373    0.247417 0.000443472
