#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.523551   -0.523551           0
           2   -0.525053   -0.524302  0.00053074
           3   -0.524607   -0.524404 0.000363457
           4   -0.524339   -0.524388 0.000272952
           5   -0.522975   -0.524105 0.000333939
           6   -0.524441   -0.524161 0.000282944
           7   -0.525469   -0.524348 0.000297879
           8   -0.525368   -0.524475 0.000286617
           9    -0.52288   -0.524298 0.000304719
          10   -0.523765   -0.524245 0.000278875
          11   -0.525967   -0.524401 0.000294189
          12   -0.524254   -0.524389 0.000269928
          13   -0.524147   -0.524371 0.000249805
          14   -0.525571   -0.524456 0.000246245
          15   -0.522174   -0.524304 0.000272804
          16   -0.525623   -0.524387  0.00026791
          17   -0.525522   -0.524453 0.000260339
          18   -0.524308   -0.524445 0.000246001
          19   -0.523333   -0.524387 0.000239921
          20   -0.525897   -0.524462 0.000239511
