#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.505948    0.505948           0
           2    0.492114    0.499031  0.00489131
           3    0.513015    0.503692  0.00501196
           4    0.510458    0.505384  0.00403425
           5    0.515832    0.507473  0.00372956
           6    0.512209    0.508263  0.00319039
           7    0.520206    0.509969  0.00315804
           8    0.498991    0.508597  0.00304686
           9    0.487314    0.506232  0.00350794
          10    0.503438    0.505952  0.00316825
          11     0.49761    0.505194  0.00296962
          12    0.498858    0.504666  0.00276869
          13    0.470697    0.502053  0.00358247
          14    0.488932    0.501116  0.00344699
          15    0.503954    0.501305  0.00322238
          16    0.515299     0.50218  0.00313743
          17     0.51895    0.503166   0.0031041
          18    0.497244    0.502837  0.00294903
          19    0.486083    0.501955  0.00292268
          20    0.517753    0.502745  0.00288131
