#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.289042    0.289042           0
           2    0.303446    0.296244  0.00509258
           3    0.378918    0.323802   0.0227557
           4     0.33602    0.326857   0.0172706
           5    0.346792    0.330844   0.0142693
           6    0.327664    0.330314   0.0119009
           7     0.42949    0.344482   0.0166166
           8    0.372328    0.347963   0.0148997
           9    0.373876    0.350842   0.0135195
          10    0.302142    0.345972   0.0130152
          11    0.306096    0.342347   0.0123265
          12    0.322462     0.34069   0.0114101
          13    0.359814    0.342161   0.0106268
          14    0.296436    0.338895   0.0103575
          15    0.330628    0.338344  0.00968164
          16    0.367312    0.340154  0.00924428
          17    0.351562    0.340825  0.00872482
          18    0.342854    0.340938  0.00824084
          19    0.367648    0.342344  0.00792611
          20     0.36092    0.343272  0.00758403
