#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1      -0.684      -0.684           0
           2     -0.4384     -0.5612   0.0868327
           3     -0.6024   -0.574933   0.0589645
           4       -0.52     -0.5612   0.0457948
           5     -0.5976    -0.56848     0.03721
           6     -0.4408     -0.5472   0.0365907
           7      -0.444   -0.532457   0.0342048
           8     -0.5216     -0.5311   0.0299561
           9     -0.5976   -0.538489   0.0275238
          10     -0.5976     -0.5444   0.0253983
          11     -0.6008   -0.549527   0.0236012
          12     -0.7632   -0.567333   0.0275442
          13     -0.6728   -0.575446   0.0265934
          14      -0.432     -0.5652   0.0265946
          15     -0.4352   -0.556533   0.0261957
          16     -0.4408     -0.5493   0.0255376
          17     -0.3616   -0.538259   0.0263142
          18     -0.4408   -0.532844   0.0254032
          19     -0.4416   -0.528042   0.0245159
          20     -0.6848    -0.53588    0.024511
          21     -0.5232   -0.535276   0.0233513
          22     -0.4392   -0.530909   0.0226946
          23       -0.36   -0.523478   0.0228921
          24     -0.6016   -0.526733   0.0221684
          25     -0.5192   -0.526432   0.0212838
          26     -0.4432   -0.523231   0.0207045
          27     -0.4424   -0.520237   0.0201529
          28     -0.7584   -0.528743   0.0211522
          29     -0.1976   -0.517324   0.0233019
          30     -0.2792   -0.509387   0.0238388
          31     -0.2792   -0.501961   0.0241986
          32     -0.3616   -0.497575   0.0238366
          33     -0.6848   -0.503248   0.0237799
          34     -0.6032   -0.506188   0.0232615
          35     -0.4464    -0.50448   0.0226595
          36     -0.3664   -0.500644   0.0223524
          37     -0.4472     -0.4992   0.0217949
          38     -0.6032   -0.501937   0.0213925
          39     -0.3624   -0.498359    0.021141
          40     -0.4496    -0.49714   0.0206476
          41      -0.368    -0.49399   0.0203828
          42      -0.604    -0.49661   0.0200651
          43     -0.6008   -0.499033   0.0197443
          44     -0.4392   -0.497673   0.0193423
          45     -0.4408   -0.496409   0.0189537
          46      -0.444    -0.49527   0.0185759
          47     -0.4432   -0.494162   0.0182137
          48     -0.4424   -0.493083   0.0178661
          49     -0.3576   -0.490318   0.0177141
          50     -0.5112   -0.490736   0.0173648
          51     -0.1984   -0.485004   0.0179455
          52     -0.4424   -0.484185    0.017619
          53     -0.4384   -0.483321   0.0173078
          54     -0.5968   -0.485422   0.0171144
          55     -0.1144   -0.478676   0.0180839
          56     -0.2016   -0.473729   0.0184254
          57     -0.3664   -0.471846   0.0181981
          58     -0.6064   -0.474166   0.0180316
          59     -0.6016   -0.476325   0.0178549
          60     -0.4408   -0.475733   0.0175671
          61     -0.3584    -0.47381   0.0173841
          62     -0.5232   -0.474606    0.017122
          63     -0.3576   -0.472749   0.0169506
          64       -0.28   -0.469738   0.0169512
          65     -0.5192   -0.470498   0.0167075
          66     -0.5176   -0.471212   0.0164696
          67     -0.5264   -0.472036   0.0162443
          68     -0.5272   -0.472847   0.0160257
