#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.044732   -0.044732           0
           2   -0.068514   -0.056623  0.00840821
           3    0.133496     0.00675   0.0520466
           4    0.146492   0.0416855   0.0493872
           5   -0.221966  -0.0110448   0.0615257
           6   -0.218916    -0.04569   0.0602412
           7    0.538982   0.0378346   0.0929835
           8    0.249484   0.0642908   0.0850411
           9    0.019822   0.0593498   0.0757355
          10   -0.406352   0.0127796   0.0812278
          11    0.185262   0.0284598   0.0753417
          12   -0.162026    0.012586   0.0707157
          13    0.089374   0.0184928   0.0655222
          14    0.001342   0.0172677   0.0608535
          15   -0.222074   0.0013116   0.0588513
          16   -0.346818  -0.0204465   0.0590585
          17   -0.016454  -0.0202116   0.0555849
          18   -0.028434  -0.0206684   0.0524987
          19    0.192354 -0.00945674   0.0509188
          20    0.214384   0.0017353   0.0495876
