#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.635756   -0.635756           0
           2    -0.63792   -0.636838  0.00076509
           3   -0.635432   -0.636369 0.000637647
           4   -0.635936   -0.636261 0.000487351
           5    -0.63672   -0.636353 0.000398433
           6   -0.635728   -0.636249 0.000345367
           7   -0.636796   -0.636327 0.000304752
           8   -0.636256   -0.636318 0.000266786
           9   -0.632384   -0.635881 0.000475472
          10   -0.635448   -0.635838 0.000429891
          11   -0.634516   -0.635717 0.000407253
          12   -0.636692   -0.635799 0.000381327
          13   -0.636492   -0.635852 0.000355704
          14    -0.63498    -0.63579 0.000335706
          15   -0.634564   -0.635708 0.000323117
          16   -0.638704   -0.635895 0.000353034
          17   -0.637332    -0.63598 0.000342234
          18   -0.634768   -0.635912 0.000329776
          19   -0.636124   -0.635924 0.000312607
          20     -0.6389   -0.636072 0.000330508
