#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.332661    0.332661           0
           2    0.337335    0.334998  0.00165259
           3    0.336506      0.3355  0.00117567
           4    0.337985    0.336122  0.00103293
           5    0.336556    0.336208  0.00082999
           6    0.335187    0.336038 0.000708919
           7    0.338361     0.33637  0.00068089
           8    0.335107    0.336212 0.000613804
           9    0.334569     0.33603 0.000572099
          10    0.331625    0.335589 0.000663095
          11    0.331379    0.335206 0.000704671
          12    0.335049    0.335193  0.00064607
          13    0.330633    0.334843  0.00068502
          14    0.333543     0.33475  0.00064235
          15    0.340113    0.335107  0.00069193
          16     0.33314    0.334984 0.000659515
          17     0.33816    0.335171 0.000646642
          18     0.34401    0.335662 0.000775052
          19    0.343726    0.336087 0.000842483
          20    0.341204    0.336343 0.000838311
