#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.440627    0.440627           0
           2    0.430196    0.435412  0.00368789
           3    0.447494    0.439439  0.00410583
           4    0.436818    0.438784  0.00313124
           5    0.430182    0.437063  0.00293989
           6    0.442942    0.438043  0.00260804
           7    0.434481    0.437534  0.00228458
           8    0.435749    0.437311  0.00200988
           9    0.432882    0.436819  0.00184582
          10    0.454112    0.438548  0.00233478
          11    0.449428    0.439537  0.00232259
          12    0.437348    0.439355   0.0021362
          13    0.429434    0.438592  0.00210378
          14    0.435257    0.438354  0.00196695
          15    0.452537    0.439299  0.00205053
          16    0.444899    0.439649  0.00195201
          17    0.434646    0.439355  0.00185924
          18    0.450434     0.43997  0.00185504
          19     0.45673    0.440852  0.00195592
          20    0.445891    0.441104  0.00187428
