#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.337277    0.337277           0
           2    0.325725    0.331501  0.00408427
           3    0.340812    0.334605  0.00371965
           4    0.335352    0.334791  0.00279442
           5     0.33053    0.333939  0.00236193
           6    0.335061    0.334126  0.00197566
           7    0.318735    0.331927  0.00264794
           8    0.329818    0.331664  0.00233003
           9     0.33429    0.331955  0.00208933
          10    0.334477    0.332208  0.00189555
          11    0.332058    0.332194  0.00172328
          12    0.331901     0.33217  0.00157985
          13    0.332492    0.332194  0.00145852
          14    0.334471    0.332357  0.00136337
          15    0.327073    0.332005   0.0013172
          16    0.340509    0.332536  0.00133784
          17    0.330267    0.332403  0.00126578
          18    0.337263    0.332673  0.00122392
          19     0.32278    0.332152  0.00126542
          20    0.337863    0.332438  0.00123394
