#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.54352     3.54352           0
           2     3.62443     3.58398   0.0286067
           3      3.5863     3.58475   0.0190816
           4      3.5245     3.56969   0.0193638
           5     3.55983     3.56772    0.015591
           6     3.57991     3.56975   0.0131243
           7     3.62494     3.57763   0.0134103
           8     3.57237     3.57698   0.0117501
           9     3.63799     3.58376   0.0122452
          10     3.53884     3.57926   0.0118157
          11     3.51045     3.57301   0.0122864
          12     3.67653     3.58164   0.0139666
          13     3.58417     3.58183   0.0128936
          14     3.57983     3.58169   0.0119734
          15     3.60821     3.58346    0.011305
          16     3.52466     3.57978   0.0111797
          17     3.59971     3.58095   0.0105833
          18     3.57355     3.58054   0.0100034
          19     3.55467     3.57918  0.00956912
          20     3.61456     3.58095  0.00925276
