#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.761138   -0.761138           0
           2   -0.762051   -0.761594 0.000323006
           3   -0.761772   -0.761654 0.000220696
           4   -0.760729   -0.761422 0.000259784
           5   -0.760786   -0.761295  0.00023693
           6    -0.76211   -0.761431 0.000233101
           7   -0.762458   -0.761578 0.000241575
           8   -0.762106   -0.761644 0.000220236
           9   -0.763378   -0.761836 0.000267108
          10    -0.76142   -0.761795 0.000243622
          11   -0.760696   -0.761695 0.000241085
          12   -0.759967   -0.761551 0.000260462
          13   -0.761534    -0.76155 0.000240429
          14   -0.760219   -0.761455 0.000241307
          15   -0.762222   -0.761506 0.000230585
          16   -0.760473   -0.761441 0.000225031
          17   -0.761698   -0.761456 0.000212301
          18   -0.762044   -0.761489 0.000203001
          19   -0.762705   -0.761553 0.000202151
          20   -0.762416   -0.761596 0.000196594
