#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.404424    0.404424           0
           2    0.389875     0.39715  0.00514375
           3    0.389117    0.394472  0.00406678
           4    0.394456    0.394468  0.00305009
           5    0.392599    0.394094  0.00246288
           6    0.380369    0.391807  0.00292796
           7    0.388932    0.391396  0.00253831
           8    0.392715    0.391561  0.00222637
           9    0.396367    0.392095  0.00204204
          10    0.388554    0.391741  0.00186829
          11    0.385937    0.391213  0.00177138
          12    0.393549    0.391408  0.00163442
          13    0.400674    0.392121  0.00165684
          14    0.398891    0.392604  0.00160753
          15    0.393833    0.392686  0.00150245
          16    0.391433    0.392608  0.00141059
          17    0.402385    0.393183  0.00144009
          18    0.394928     0.39328  0.00136335
          19    0.378224    0.392488  0.00150436
          20    0.389184    0.392322  0.00143818
