#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.223245    0.223245           0
           2    0.222317    0.222781 0.000327987
           3     0.22551    0.223691  0.00077437
           4    0.225267    0.224085 0.000673674
           5     0.22453    0.224174 0.000544799
           6    0.220799    0.223611 0.000685362
           7    0.224302     0.22371 0.000594502
           8      0.2225    0.223559  0.00053908
           9    0.219563    0.223115 0.000636258
          10    0.224581    0.223261 0.000589274
          11    0.222587      0.2232 0.000538884
          12    0.222199    0.223117 0.000500396
          13    0.224138    0.223195 0.000468032
          14    0.224769    0.223308 0.000447904
          15    0.220435    0.223116 0.000457149
          16     0.22379    0.223158 0.000430514
          17    0.225753    0.223311 0.000431406
          18    0.220763    0.223169 0.000430032
          19    0.221846      0.2231    0.000413
          20    0.222317    0.223061 0.000394197
