#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.001018   -0.001018           0
           2    0.000162   -0.000428 0.000417193
           3   -0.003374    -0.00141 0.000848668
           4   -0.000346   -0.001144 0.000676905
           5    0.003268  -0.0002616 0.000957159
           6   -0.000638-0.000324333 0.000799685
           7    0.004278 0.000333143 0.000916709
           8    0.006208   0.0010675  0.00105606
           9    0.001532  0.00111911 0.000939982
          10    0.005226   0.0015298  0.00093139
          11   -0.001754  0.00123127  0.00089328
          12    -0.00033  0.00110117 0.000828261
          13   -0.004318 0.000684308 0.000863098
          14    -0.00228 0.000472571 0.000827012
          15   -0.005316 8.66667e-05 0.000857199
          16    0.003936  0.00032725 0.000836705
          17   -0.003132 0.000123765 0.000811853
          18   -0.001328 4.31111e-05 0.000770746
          19    -0.00094-8.63158e-06 0.000731915
          20   -0.006484  -0.0003324  0.00076358
