#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.018214    0.018214           0
           2    0.026666     0.02244  0.00298823
           3    0.035354   0.0267447  0.00404006
           4    0.034124   0.0285895  0.00342546
           5    0.031842     0.02924  0.00280145
           6    0.022162   0.0280603  0.00257095
           7    0.022466   0.0272611  0.00232457
           8    0.034854   0.0282102  0.00221931
           9    0.033786   0.0288298  0.00205738
          10    0.021748   0.0281216  0.00196975
          11    0.037602   0.0289835  0.00197023
          12     0.02834   0.0289298  0.00180678
          13     0.02707   0.0287868  0.00167345
          14    0.025872   0.0285786  0.00156681
          15    0.023538   0.0282425  0.00149796
          16     0.02101   0.0277905  0.00147096
          17    0.017722   0.0271982  0.00149894
          18    0.030556   0.0273848  0.00142722
          19    0.030354   0.0275411  0.00136063
          20    0.025912   0.0274596  0.00129504
