#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.861378   -0.861378           0
           2   -0.860762    -0.86107 0.000217546
           3   -0.861459     -0.8612 0.000179574
           4   -0.860416   -0.861004 0.000216607
           5   -0.864017   -0.861606 0.000566185
           6   -0.863244   -0.861879  0.00053356
           7   -0.861355   -0.861804 0.000462554
           8   -0.861634   -0.861783 0.000405224
           9   -0.858653   -0.861435 0.000487082
          10   -0.862291   -0.861521 0.000445825
          11   -0.861178    -0.86149 0.000406386
          12    -0.86122   -0.861467 0.000373142
          13   -0.860584   -0.861399 0.000350565
          14   -0.860998   -0.861371 0.000326696
          15   -0.861175   -0.861358 0.000305177
          16   -0.859386   -0.861234  0.00030999
          17   -0.859888   -0.861155 0.000301706
          18   -0.863829   -0.861304 0.000319418
          19    -0.86507   -0.861502 0.000358892
          20   -0.862332   -0.861543 0.000343336
