#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.481882    0.481882           0
           2    0.457869    0.469875  0.00848994
           3    0.501978    0.480576   0.0104102
           4    0.509051    0.487695  0.00994824
           5    0.478647    0.485885  0.00812151
           6    0.493171      0.4871  0.00685809
           7    0.484105    0.486672  0.00589169
           8    0.470065    0.484596  0.00550878
           9    0.489446    0.485135  0.00492298
          10    0.497401    0.486361  0.00458096
          11    0.490432    0.486731  0.00417942
          12    0.479833    0.486157  0.00387047
          13    0.508975    0.487912  0.00395076
          14     0.47593    0.487056  0.00376012
          15    0.477319    0.486407  0.00356504
          16    0.468586    0.485293   0.0035119
          17    0.458732    0.483731   0.0036363
          18    0.509097     0.48514  0.00369729
          19     0.47719    0.484722   0.0035263
          20    0.502155    0.485593  0.00345603
