#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1          -1          -1           0
           2          -1          -1           0
           3          -1          -1           0
           4          -1          -1           0
           5          -1          -1           0
           6          -1          -1           0
           7          -1          -1           0
           8          -1          -1           0
           9          -1          -1           0
          10          -1          -1           0
          11          -1          -1           0
          12          -1          -1           0
          13          -1          -1           0
          14          -1          -1           0
          15          -1          -1           0
          16          -1          -1           0
          17          -1          -1           0
          18          -1          -1           0
          19          -1          -1           0
          20          -1          -1           0
          21          -1          -1           0
          22          -1          -1           0
          23          -1          -1           0
          24          -1          -1           0
          25          -1          -1           0
          26          -1          -1           0
          27          -1          -1           0
          28          -1          -1           0
          29          -1          -1           0
          30          -1          -1           0
          31          -1          -1           0
          32          -1          -1           0
          33          -1          -1           0
          34          -1          -1           0
          35          -1          -1           0
          36          -1          -1           0
          37       -0.92   -0.997838  0.00213274
          38          -1   -0.997895  0.00207738
          39          -1   -0.997949  0.00202481
          40          -1      -0.998  0.00197484
          41          -1   -0.998049  0.00192728
          42          -1   -0.998095  0.00188195
          43          -1    -0.99814   0.0018387
          44          -1   -0.998182   0.0017974
          45       -0.92   -0.996444  0.00245765
          46          -1   -0.996522  0.00240544
          47          -1   -0.996596   0.0023554
          48          -1   -0.996667   0.0023074
          49          -1   -0.996735  0.00226131
          50          -1     -0.9968  0.00221703
          51          -1   -0.996863  0.00217444
          52          -1   -0.996923  0.00213346
          53          -1   -0.996981    0.002094
          54          -1   -0.997037  0.00205597
          55          -1   -0.997091  0.00201929
          56       -0.92   -0.995714  0.00240717
          57       -0.92   -0.994386  0.00270673
          58       -0.84   -0.991724  0.00374688
          59       -0.84   -0.989153  0.00447976
          60       -0.92      -0.988  0.00455095
          61       -0.92   -0.986885  0.00461085
          62       -0.92   -0.985806  0.00466097
          63       -0.92   -0.984762  0.00470258
          64       -0.92    -0.98375  0.00473672
          65       -0.92   -0.982769   0.0047643
          66          -1    -0.98303  0.00469926
          67          -1   -0.983284  0.00463595
          68          -1   -0.983529  0.00457428
          69       -0.92   -0.982609  0.00459972
          70       -0.92   -0.981714  0.00462015
          71       -0.92   -0.980845  0.00463612
          72       -0.92       -0.98  0.00464811
          73       -0.92   -0.979178  0.00465654
          74       -0.92   -0.978378  0.00466178
          75       -0.92     -0.9776  0.00466415
          76       -0.92   -0.976842  0.00466395
          77       -0.92   -0.976104  0.00466144
          78       -0.92   -0.975385  0.00465684
          79       -0.92   -0.974684  0.00465036
          80       -0.92      -0.974   0.0046422
          81       -0.92   -0.973333  0.00463251
          82       -0.92   -0.972683  0.00462145
          83       -0.92   -0.972048  0.00460915
          84       -0.92   -0.971429  0.00459574
          85       -0.92   -0.970824  0.00458133
          86       -0.92   -0.970233  0.00456601
          87          -1   -0.970575  0.00452633
          88          -1   -0.970909  0.00448723
          89          -1   -0.971236   0.0044487
          90       -0.92   -0.970667  0.00443555
          91       -0.84   -0.969231  0.00461337
          92       -0.84   -0.967826  0.00477229
          93       -0.84   -0.966452  0.00491492
          94       -0.84   -0.965106  0.00504337
          95       -0.84   -0.963789  0.00515935
          96       -0.84     -0.9625  0.00526428
          97       -0.84   -0.961237  0.00535935
          98       -0.92   -0.960816  0.00532116
          99       -0.92   -0.960404  0.00528336
         100       -0.92       -0.96  0.00524595
         101       -0.92   -0.959604  0.00520894
         102       -0.92   -0.959216  0.00517232
         103       -0.92   -0.958835   0.0051361
         104       -0.92   -0.958462  0.00510027
         105       -0.92   -0.958095  0.00506483
         106       -0.92   -0.957736  0.00502978
         107       -0.92   -0.957383  0.00499513
         108       -0.92   -0.957037  0.00496085
         109       -0.92   -0.956697  0.00492696
         110       -0.92   -0.956364  0.00489346
         111       -0.92   -0.956036  0.00486032
         112       -0.92   -0.955714  0.00482757
         113       -0.84    -0.95469  0.00489225
         114       -0.84   -0.953684   0.0049517
         115       -0.92   -0.953391  0.00491729
         116       -0.92   -0.953103  0.00488332
         117       -0.92   -0.952821  0.00484977
         118       -0.92   -0.952542  0.00481664
         119       -0.92   -0.952269  0.00478392
         120       -0.92      -0.952  0.00475161
         121       -0.92   -0.951736  0.00471969
         122       -0.92   -0.951475  0.00468817
         123       -0.92    -0.95122  0.00465703
         124       -0.92   -0.950968  0.00462628
         125       -0.92    -0.95072   0.0045959
         126       -0.92   -0.950476  0.00456588
         127       -0.92   -0.950236  0.00453623
         128       -0.92       -0.95  0.00450694
         129       -0.92   -0.949767    0.004478
         130       -0.92   -0.949538   0.0044494
         131       -0.92   -0.949313  0.00442115
         132       -0.92   -0.949091  0.00439323
         133       -0.92   -0.948872  0.00436564
         134       -0.92   -0.948657  0.00433837
         135       -0.92   -0.948444  0.00431143
         136       -0.92   -0.948235  0.00428479
         137       -0.92   -0.948029  0.00425847
         138       -0.92   -0.947826  0.00423245
         139       -0.92   -0.947626  0.00420674
         140       -0.92   -0.947429  0.00418131
         141       -0.92   -0.947234  0.00415618
         142       -0.92   -0.947042  0.00413134
         143       -0.92   -0.946853  0.00410677
         144       -0.92   -0.946667  0.00408248
         145       -0.92   -0.946483  0.00405847
         146       -0.92   -0.946301  0.00403472
         147       -0.92   -0.946122  0.00401124
         148       -0.92   -0.945946  0.00398802
         149       -0.92   -0.945772  0.00396505
         150       -0.92     -0.9456  0.00394234
         151          -1    -0.94596  0.00393266
         152          -1   -0.946316  0.00392282
         153          -1   -0.946667  0.00391284
         154          -1   -0.947013  0.00390273
         155          -1   -0.947355   0.0038925
         156          -1   -0.947692  0.00388215
         157          -1   -0.948025  0.00387169
         158          -1   -0.948354  0.00386113
         159          -1   -0.948679  0.00385049
         160          -1      -0.949  0.00383976
         161          -1   -0.949317  0.00382895
         162          -1    -0.94963  0.00381808
         163          -1   -0.949939  0.00380714
         164       -0.92   -0.949756   0.0037883
