#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.205668    0.205668           0
           2    0.202361    0.204014  0.00116925
           3    0.207433    0.205154  0.00121395
           4    0.206984    0.205611 0.000992929
           5    0.204386    0.205366 0.000824025
           6    0.201457    0.204715 0.000908462
           7    0.204626    0.204702  0.00077877
           8    0.203121    0.204505 0.000706055
           9    0.200607    0.204071 0.000748752
          10    0.204827    0.204147 0.000677682
          11    0.204667    0.204194 0.000617723
          12    0.205773    0.204326 0.000580085
          13    0.207327    0.204557 0.000579576
          14    0.206564      0.2047 0.000555631
          15    0.200093    0.204393 0.000597471
          16    0.204453    0.204397 0.000560141
          17    0.205621    0.204469 0.000531802
          18    0.203315    0.204405 0.000506107
          19    0.200585    0.204204 0.000517855
          20    0.202797    0.204133 0.000496718
