#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     63.4279     63.4279           0
           2     67.3799     65.4039     1.39725
           3     62.1437     64.3172     1.28646
           4     60.6516     63.4008     1.24931
           5     64.1171      63.544     1.00763
           6     58.5831     62.7172     1.12906
           7     69.9882     63.7559     1.36431
           8      65.141     63.9291     1.20471
           9     62.1411     63.7304     1.08711
          10     61.9259     63.5499    0.993263
          11     66.2133     63.7921     0.93201
          12     64.0518     63.8137    0.854593
          13     63.4791      63.788    0.789243
          14     62.9618      63.729    0.735072
          15     70.9926     64.2132    0.830388
          16     60.9776      64.011    0.802736
          17     65.8496     64.1191    0.762767
          18     65.6816     64.2059    0.725314
          19     62.8318     64.1336    0.690736
          20     66.4143     64.2476    0.665545
