#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.475087    0.475087           0
           2    0.408186    0.441636   0.0236532
           3     0.46848    0.450584   0.0173791
           4    0.445916    0.449417   0.0130735
           5    0.422087    0.443951    0.011545
           6    0.520343    0.456683    0.015088
           7    0.376695    0.445256   0.0167084
           8    0.439852    0.444581   0.0146335
           9    0.487083    0.449303   0.0137485
          10    0.456741    0.450047   0.0123938
          11    0.411946    0.446583   0.0117411
          12    0.469541    0.448497   0.0109174
          13    0.448357    0.448486   0.0100776
          14    0.437674    0.447714  0.00938736
          15    0.363537    0.442102   0.0103032
          16    0.466456    0.443624  0.00977107
          17    0.433042    0.443001  0.00921611
          18    0.459231    0.443903   0.0087481
          19     0.43497    0.443433   0.0083003
          20     0.42984    0.442753  0.00791306
