#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.97552    -0.97552           0
           2   -0.980597   -0.978059  0.00179512
           3   -0.972481   -0.976199  0.00193312
           4   -0.972178   -0.975194  0.00169121
           5   -0.973886   -0.974932  0.00137303
           6    -0.96667   -0.973555  0.00169982
           7   -0.984696   -0.975147  0.00207215
           8   -0.977397   -0.975428  0.00183211
           9    -0.97347   -0.975211  0.00164141
          10   -0.968678   -0.974557  0.00160198
          11   -0.980576   -0.975104  0.00154697
          12   -0.976067   -0.975185  0.00142013
          13   -0.973919   -0.975087  0.00131423
          14   -0.974939   -0.975077  0.00122039
          15   -0.986139   -0.975814  0.00134352
          16   -0.971706   -0.975557  0.00128385
          17   -0.977945   -0.975698  0.00121599
          18   -0.977025   -0.975772  0.00115067
          19   -0.975286   -0.975746  0.00109039
          20   -0.980045   -0.975961  0.00105684
