#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.64405     2.64405           0
           2     2.71143     2.67774   0.0238247
           3     2.64524     2.66691   0.0181803
           4     2.62379     2.65613   0.0165248
           5     2.57956     2.64081   0.0190358
           6     2.51829     2.62039   0.0244776
           7     2.58382     2.61517   0.0215312
           8     2.43356     2.59247   0.0283873
           9      2.5268     2.58517   0.0261541
          10     2.60704     2.58736   0.0236299
          11     2.54305     2.58333   0.0218223
          12     2.62239     2.58658   0.0202451
          13     2.63678     2.59045   0.0190525
          14      2.4307     2.57903   0.0208301
          15     2.56916     2.57838   0.0194518
          16      2.5281     2.57523   0.0184882
          17     2.64793     2.57951   0.0178883
          18     2.59479     2.58036   0.0169146
          19     2.50942     2.57663   0.0164312
          20      2.6896     2.58227   0.0165521
