#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.296861    0.296861           0
           2    0.299489    0.298175 0.000929173
           3    0.304528    0.300292  0.00183658
           4    0.303345    0.301055  0.00152774
           5    0.299769    0.300798  0.00124368
           6    0.296819    0.300135  0.00120024
           7    0.295845    0.299522  0.00117485
           8     0.29738    0.299254  0.00105808
           9    0.298671     0.29919 0.000942493
          10    0.298369    0.299108 0.000851811
          11    0.300641    0.299247 0.000785696
          12    0.297122     0.29907 0.000739914
          13    0.297824    0.298974 0.000689172
          14    0.293546    0.298586 0.000741037
          15    0.294627    0.298322 0.000737153
          16    0.303547    0.298649 0.000759962
          17    0.298813    0.298658  0.00071532
          18     0.30099    0.298788 0.000687205
          19    0.290016    0.298326 0.000791058
          20    0.299466    0.298383 0.000753556
