#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      0.0108      0.0108           0
           2   -0.005974    0.002413   0.0059305
           3       2e-06  0.00160933  0.00400775
           4   -0.004396    0.000108  0.00327497
           5   -0.008272   -0.001568  0.00301852
           6   -0.007814   -0.002609  0.00268895
           7   -0.007974 -0.00337543  0.00241157
           8     0.00012  -0.0029385  0.00214934
           9    0.004314 -0.00213267  0.00205605
          10   -0.000186   -0.001938  0.00185963
          11   -0.000962 -0.00184927  0.00169269
          12    0.008366   -0.000998  0.00175267
          13     0.00043-0.000888154  0.00162129
          14    0.002494-0.000646571  0.00152337
          15   -0.004756-0.000920533  0.00144624
          16    0.006664  -0.0004465  0.00143143
          17    0.004278-0.000168588  0.00137394
          18   -0.002574-0.000302222  0.00130409
          19    0.003996    -7.6e-05  0.00125493
          20    -0.01085  -0.0006147  0.00130268
