#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.767927   -0.767927           0
           2   -0.767248   -0.767588 0.000240043
           3   -0.767921   -0.767699 0.000183987
           4   -0.767885   -0.767745 0.000143723
           5   -0.767075   -0.767611 0.000166093
           6   -0.767356   -0.767569  0.00014374
           7   -0.767571   -0.767569 0.000123206
           8   -0.767558   -0.767568 0.000107813
           9   -0.767308   -0.767539 9.96219e-05
          10   -0.767503   -0.767535 8.97264e-05
          11   -0.768219   -0.767598 0.000100809
          12   -0.768119   -0.767641 0.000101342
          13    -0.76761   -0.767639 9.35741e-05
          14   -0.767683   -0.767642 8.69441e-05
          15   -0.766934   -0.767595 9.30765e-05
          16   -0.768625   -0.767659 0.000107243
          17    -0.76841   -0.767703 0.000109655
          18   -0.767748   -0.767706 0.000103592
          19   -0.766265    -0.76763 0.000122805
          20   -0.768776   -0.767687 0.000129343
