#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.610228   -0.610228           0
           2   -0.609888   -0.610058 0.000120208
           3    -0.60944   -0.609852 0.000186314
           4    -0.60892   -0.609619 0.000245444
           5   -0.609508   -0.609597 0.000197357
           6   -0.610228   -0.609702 0.000190449
           7   -0.610116   -0.609761 0.000172181
           8   -0.609644   -0.609747 0.000151279
           9   -0.609668   -0.609738 0.000134722
          10   -0.608792   -0.609643 0.000150837
          11   -0.609532   -0.609633 0.000137463
          12   -0.609924   -0.609657 0.000128128
          13   -0.611944   -0.609833 0.000206272
          14   -0.609364     -0.6098 0.000194242
          15      -0.609   -0.609746 0.000188467
          16   -0.611704   -0.609869 0.000212727
          17    -0.61084   -0.609926 0.000207744
          18   -0.609568   -0.609906 0.000197152
          19   -0.611236   -0.609976 0.000198814
          20   -0.611584   -0.610056 0.000204485
