#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.001842   -0.001842           0
           2   -0.005242   -0.003542  0.00120208
           3   -0.004562   -0.003882 0.000848109
           4   -0.004402   -0.004012 0.000645968
           5    -0.00745  -0.0046996   0.0008033
           6     0.00586 -0.00293967  0.00174048
           7    0.001612 -0.00228943  0.00160872
           8    0.013444 -0.00032275  0.00231641
           9     -0.0016-0.000464667  0.00206338
          10   -0.006944  -0.0011126  0.00195613
          11    0.000974-0.000922909  0.00178747
          12   -0.001622-0.000981167  0.00163946
          13    0.015882    0.000316  0.00196047
          14   -0.000476 0.000259429  0.00182125
          15    -0.00195 0.000112133  0.00170578
          16   -0.006254 -0.00028575  0.00164492
          17    0.009524 0.000291294  0.00164627
          18   -0.004412       3e-05  0.00157541
          19     0.00881 0.000492105  0.00155879
          20    0.005722   0.0007536  0.00150262
