#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.724579   -0.724579           0
           2   -0.724533   -0.724556 1.60824e-05
           3   -0.725445   -0.724852 0.000242338
           4   -0.725943   -0.725125 0.000297965
           5   -0.723851    -0.72487 0.000329774
           6   -0.724067   -0.724736 0.000300782
           7   -0.725918   -0.724905 0.000301459
           8    -0.72578   -0.725014 0.000282902
           9   -0.724402   -0.724946  0.00025952
          10   -0.725486      -0.725 0.000239106
          11    -0.72379    -0.72489 0.000241378
          12    -0.72509   -0.724907 0.000221836
          13   -0.725305   -0.724938 0.000206878
          14   -0.724705   -0.724921 0.000192769
          15   -0.724611     -0.7249 0.000181023
          16   -0.726073   -0.724974 0.000183944
          17   -0.724543   -0.724948 0.000174862
          18   -0.725476   -0.724978 0.000167592
          19   -0.724601   -0.724958 0.000159937
          20   -0.723407    -0.72488 0.000169693
