#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.214817    0.214817           0
           2    0.211238    0.213027  0.00126541
           3    0.215641    0.213898  0.00110345
           4     0.21315    0.213711 0.000843314
           5    0.214978    0.213964 0.000711699
           6    0.211132    0.213492 0.000733161
           7    0.213114    0.213438 0.000630408
           8    0.211331    0.213175 0.000604158
           9    0.210591    0.212888 0.000601381
          10    0.213703    0.212969 0.000546738
          11    0.212926    0.212965 0.000497048
          12    0.214113    0.213061 0.000464739
          13    0.214134    0.213144 0.000436264
          14    0.214537    0.213243 0.000416305
          15     0.20895    0.212957  0.00047689
          16    0.213077    0.212964 0.000447144
          17    0.215496    0.213113 0.000444941
          18    0.212486    0.213078 0.000421585
          19    0.210284    0.212931 0.000424275
          20    0.211297     0.21285 0.000410852
