#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.007756   -0.007756           0
           2   -0.001604    -0.00468  0.00217506
           3     0.00667-0.000896667  0.00341248
           4    0.009746    0.001764  0.00344379
           5    0.003216   0.0020544  0.00276725
           6   -0.005352     0.00082  0.00256663
           7   -0.002962 0.000279714  0.00225612
           8    0.006826    0.001098  0.00211731
           9    0.002794  0.00128644  0.00189042
          10   -0.005298    0.000628  0.00181242
          11    0.009866  0.00146782  0.00183192
          12    0.001046  0.00143267   0.0016796
          13    0.000174  0.00133585  0.00155319
          14    -6.4e-05  0.00123586  0.00144546
          15   -0.004108   0.0008796  0.00139231
          16   -0.006848 0.000396625  0.00138653
          17    -0.01009-0.000220235  0.00143565
          18     0.00167-0.000115222  0.00135972
          19    0.006542 0.000235158  0.00133254
          20   -0.000704   0.0001882  0.00126674
