#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.481788   -0.481788           0
           2   -0.482744   -0.482266 0.000337997
           3   -0.482124   -0.482219 0.000228622
           4   -0.482408   -0.482266 0.000176298
           5   -0.481072   -0.482027 0.000255953
           6   -0.481544   -0.481947 0.000225609
           7   -0.484528   -0.482315  0.00039237
           8   -0.483324   -0.482442 0.000363013
           9    -0.48104   -0.482286 0.000354509
          10   -0.482064   -0.482264 0.000319751
          11    -0.48342   -0.482369 0.000307479
          12   -0.482576   -0.482386  0.00028234
          13   -0.482648   -0.482406  0.00026134
          14   -0.483348   -0.482473 0.000251183
          15   -0.481344   -0.482398 0.000245463
          16   -0.483224    -0.48245 0.000235486
          17    -0.48258   -0.482457 0.000221759
          18   -0.483388   -0.482509 0.000215381
          19    -0.48292   -0.482531 0.000205128
          20     -0.4833   -0.482569 0.000198445
