#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.548421   -0.548421           0
           2   -0.551048   -0.549735 0.000929011
           3    -0.54987    -0.54978 0.000620433
           4   -0.550335   -0.549919 0.000480634
           5   -0.548446   -0.549624 0.000466107
           6   -0.550053   -0.549696 0.000393875
           7   -0.551308   -0.549926 0.000399346
           8   -0.551853   -0.550167 0.000415781
           9   -0.548819   -0.550017 0.000395623
          10   -0.549678   -0.549983 0.000357508
          11   -0.552411   -0.550204 0.000387191
          12   -0.550638    -0.55024 0.000356612
          13   -0.550603   -0.550268 0.000330273
          14   -0.550976   -0.550319 0.000310531
          15   -0.548393    -0.55019 0.000315249
          16   -0.551749   -0.550288 0.000310228
          17   -0.551334   -0.550349 0.000298027
          18   -0.551737   -0.550426 0.000291267
          19    -0.55026   -0.550418 0.000276069
          20   -0.551747   -0.550484 0.000270146
