#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        0.64        0.64           0
           2        2.56         1.6    0.678823
           3           1         1.4     0.48111
           4        0.36        1.14    0.425323
           5        1.96       1.304     0.37053
           6           0     1.08667     0.36702
           7        0.04    0.937143      0.3437
           8        0.16        0.84    0.314166
           9        3.24     1.10667    0.375759
          10        2.56       1.252    0.365209
          11           1     1.22909    0.332726
          12        0.16        1.14    0.316702
          13           0     1.05231    0.304239
          14           0    0.977143    0.291645
          15        0.16    0.922667    0.277243
          16        3.24      1.0675    0.295333
          17           1     1.06353    0.277987
          18           4     1.22667    0.306699
          19        1.44     1.23789    0.290762
          20           4       1.376    0.307277
          21           1      1.3581    0.293166
          22        0.64     1.32545    0.281652
          23        0.64     1.29565    0.270978
          24        0.16     1.24833    0.263786
          25        0.04         1.2    0.257625
          26        1.44     1.20923    0.247882
          27        1.44     1.21778    0.238848
          28        0.04     1.17571    0.233992
          29           1     1.16966    0.226002
          30           1       1.164    0.218539
          31        0.16     1.13161    0.213876
          32        1.44     1.14125     0.20741
          33        0.16     1.11152    0.203245
          34        0.36     1.08941    0.198465
          35        0.04     1.05943    0.195046
          36        0.04     1.03111    0.191673
          37           0     1.00324    0.188508
          38        2.56     1.04421    0.187946
          39        1.44     1.05436      0.1834
          40           1       1.053    0.178821
          41        0.04     1.02829    0.176158
          42        1.96     1.05048    0.173355
          43        0.64     1.04093    0.169586
          44        0.04     1.01818     0.16725
          45        0.16    0.999111    0.164617
          46        0.04    0.978261    0.162354
          47        0.04    0.958298    0.160122
          48           0    0.938333    0.158026
          49        0.36    0.926531    0.155241
          50        0.36      0.9152    0.152549
          51           1    0.916863    0.149567
          52        0.64    0.911538    0.146785
          53        0.04    0.895094    0.144934
          54           1    0.897037    0.142263
          55        0.16    0.883636    0.140306
          56        0.16    0.870714    0.138395
          57        1.44    0.880702    0.136326
          58           1    0.882759    0.133992
          59        1.44    0.892203    0.132053
          60        1.96        0.91    0.131046
          61        0.04    0.895738    0.129671
          62        0.36    0.887097    0.127867
          63        0.36     0.87873    0.126111
          64        2.56       0.905    0.126847
          65           1    0.906462    0.124904
          66           0    0.892727    0.123765
          67           0    0.879403    0.122632
          68        0.16    0.868824    0.121284
          69           0    0.856232    0.120179
          70        0.16    0.846286    0.118873
          71        0.04     0.83493     0.11774
          72        0.16    0.825556    0.116477
          73        0.04    0.814795    0.115377
          74        0.64    0.812432    0.113842
          75        0.04    0.802133    0.112789
          76        0.64         0.8    0.111325
          77        0.16    0.791688    0.110189
          78        1.44         0.8     0.10909
          79        5.76    0.862785    0.124472
          80           0       0.852    0.123382
          81        5.76    0.912593    0.135926
          82        1.96    0.925366    0.134867
          83           1    0.926265    0.133245
          84        0.64    0.922857    0.131702
          85        0.64    0.919529    0.130195
          86        1.44    0.925581    0.128822
          87           0    0.914943    0.127779
          88        0.16    0.906364    0.126615
          89        0.36    0.900225    0.125341
          90        0.16       0.892    0.124218
          91        0.36    0.886154     0.12299
          92        0.04    0.876957    0.121997
          93        0.16    0.869247    0.120929
          94           1    0.870638     0.11965
          95        0.36    0.865263    0.118511
          96        0.04    0.856667    0.117588
          97        0.36    0.851546    0.116487
          98        0.04    0.843265    0.115593
          99           0    0.834747    0.114738
         100           0      0.8264    0.113894
         101        0.04    0.818614    0.113032
         102        0.04     0.81098    0.112182
         103           1    0.812816    0.111108
         104        0.64    0.811154    0.110052
         105        0.04     0.80381    0.109248
         106        0.36    0.799623    0.108298
         107        1.44    0.805607    0.107451
         108        0.36    0.801481    0.106535
         109        2.56    0.817615    0.106773
         110        3.24    0.839636    0.108049
         111        0.36    0.835315    0.107162
         112        1.44    0.840714    0.106341
         113        1.44    0.846018    0.105532
         114        1.96    0.855789    0.105058
         115        5.76    0.898435    0.112467
         116        0.64    0.896207     0.11152
         117        1.44    0.900855    0.110663
         118        4.84    0.934237     0.11465
         119        1.44    0.938487    0.113765
         120        1.44    0.942667    0.112894
         121        1.96    0.951074    0.112274
         122           1    0.951475    0.111354
         123           0     0.94374    0.110717
         124        1.96    0.951935    0.110127
         125        0.16      0.9456    0.109428
         126        0.16    0.939365    0.108737
         127        0.64    0.937008    0.107907
         128        0.16    0.930937    0.107234
         129        0.36    0.926512    0.106494
         130        1.44    0.930462    0.105748
         131        1.96    0.938321    0.105233
         132        0.16    0.932424      0.1046
         133        0.16    0.926617    0.103975
         134        1.44    0.930448     0.10327
         135        0.64    0.928296    0.102527
         136        0.36    0.924118    0.101858
         137        0.36        0.92    0.101198
         138        0.64    0.917971    0.100485
         139        1.44    0.921727   0.0998324
         140        0.36    0.917714   0.0991999
         141        1.44    0.921418   0.0985655
         142           1    0.921972   0.0978729
         143           1    0.922517     0.09719
         144        0.64    0.920556   0.0965349
         145        0.04    0.914483   0.0960599
         146        0.36    0.910685    0.095477
         147        0.16    0.905578    0.094964
         148        0.36    0.901892   0.0943939
         149        0.36    0.898255   0.0938304
         150        0.04    0.892533   0.0933791
         151        0.64    0.890861   0.0927757
         152        0.04    0.885263   0.0923341
         153        0.16    0.880523   0.0918522
         154        0.64    0.878961    0.091269
         155        0.04    0.873548   0.0908405
         156        0.64    0.872051   0.0902706
         157        0.64    0.870573   0.0897077
         158        0.16    0.866076   0.0892526
         159        0.36    0.862893    0.088748
         160        0.04     0.85775   0.0883422
         161        0.36    0.854658   0.0878476
         162        1.44    0.858272   0.0873796
         163        0.36    0.855215    0.086897
         164           0        0.85   0.0865234
         165        0.16    0.845818      0.0861
         166        0.04    0.840964   0.0857181
         167           0    0.835928   0.0853526
         168        0.64    0.834762   0.0848525
         169        0.04    0.830059   0.0844807
         170        0.36    0.827294   0.0840289
         171        0.16    0.823392   0.0836281
         172        0.04    0.818837   0.0832658
         173        0.64    0.817803   0.0827909
         174        0.64    0.816782   0.0823214
         175        0.64    0.815771   0.0818572
         176        0.04    0.811364   0.0815107
         177        0.16    0.807684   0.0811332
         178        0.16    0.804045    0.080759
         179        0.04    0.799777   0.0804205
         180           1    0.800889   0.0799815
         181           0    0.796464   0.0796619
         182           1    0.797582    0.079232
