#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2        0.32        0.24   0.0565685
           3        -0.2   0.0933333    0.125551
           4       -0.12        0.04    0.104881
           5       -0.28      -0.024    0.101572
           6           0       -0.02   0.0847218
           7       -0.04  -0.0228571   0.0726668
           8        0.08       -0.01   0.0647109
           9        0.36   0.0311111   0.0693612
          10        0.32        0.06   0.0681762
          11         0.2   0.0727273   0.0631552
          12       -0.08        0.06   0.0591608
          13           0   0.0553846   0.0547897
          14           0   0.0514286   0.0510188
          15        0.08   0.0533333   0.0476531
          16        0.36      0.0725    0.048376
          17         0.2        0.08    0.046108
          18         0.4   0.0977778   0.0468486
          19        0.24    0.105263   0.0449769
          20         0.4        0.12   0.0450777
          21         0.2     0.12381   0.0430918
          22        0.16    0.125455   0.0411645
          23        0.16    0.126957   0.0394021
          24        0.08       0.125   0.0378089
          25        0.04      0.1216   0.0364491
          26        0.24    0.126154   0.0353305
          27        0.24     0.13037   0.0342727
          28        0.04    0.127143   0.0332003
          29         0.2    0.129655   0.0321504
          30         0.2       0.132   0.0311641
          31        0.08    0.130323   0.0302039
          32        0.24     0.13375   0.0294539
          33        0.08    0.132121   0.0286063
          34        0.12    0.131765   0.0277672
          35       -0.04    0.126857   0.0274041
          36       -0.04    0.122222    0.027032
          37           0    0.118919   0.0265024
          38       -0.32    0.107368   0.0282099
          39       -0.24   0.0984615   0.0288585
          40        -0.2       0.091   0.0290856
          41        0.04   0.0897561   0.0284028
          42        0.28   0.0942857   0.0280854
          43        0.16    0.095814   0.0274738
          44        0.04   0.0945455   0.0268787
          45        0.08   0.0942222   0.0262833
          46        0.04   0.0930435   0.0257384
          47       -0.04   0.0902128   0.0253459
          48           0   0.0883333   0.0248875
          49       -0.12   0.0840816   0.0247401
          50       -0.12        0.08   0.0245797
          51        -0.2   0.0745098   0.0247033
          52       -0.16        0.07   0.0246364
          53        0.04    0.069434   0.0241781
          54        -0.2   0.0644444   0.0242397
          55        0.08   0.0647273   0.0238006
          56        0.08       0.065   0.0233772
          57        0.24   0.0680702   0.0231678
          58         0.2   0.0703448   0.0228797
          59        0.24   0.0732203   0.0226719
          60        0.28   0.0766667   0.0225545
          61        0.04   0.0760656   0.0221927
          62       -0.12   0.0729032   0.0220589
          63       -0.12   0.0698413   0.0219203
          64       -0.32     0.06375   0.0224081
          65        -0.2   0.0596923   0.0224278
          66           0   0.0587879   0.0221062
          67           0   0.0579104   0.0217936
          68       -0.08   0.0558824   0.0215673
          69           0   0.0550725   0.0212699
          70        0.08   0.0554286   0.0209691
          71        0.04   0.0552113   0.0206748
          72       -0.08   0.0533333   0.0204728
          73        0.04   0.0531507   0.0201932
          74       -0.16   0.0502703   0.0201247
          75       -0.04   0.0490667   0.0198923
          76       -0.16   0.0463158   0.0198199
          77       -0.08   0.0446753   0.0196302
          78       -0.24   0.0410256   0.0197149
          79       -0.48   0.0344304   0.0205389
          80           0       0.034   0.0202867
          81        0.48   0.0395062     0.02077
          82        0.28    0.042439   0.0207228
          83         0.2   0.0443373   0.0205599
          84        0.16   0.0457143   0.0203612
          85        0.16   0.0470588    0.020166
          86        0.24   0.0493023   0.0200559
          87           0   0.0487356   0.0198334
          88        0.08   0.0490909   0.0196112
          89        0.12   0.0498876    0.019407
          90        0.08   0.0502222   0.0191942
          91       -0.12   0.0483516   0.0190743
          92       -0.04   0.0473913   0.0188911
          93        0.08   0.0477419   0.0186912
          94         0.2   0.0493617   0.0185624
          95        0.12   0.0501053   0.0183819
          96       -0.04   0.0491667   0.0182144
          97        0.12   0.0498969   0.0180412
          98       -0.04   0.0489796   0.0178804
          99           0   0.0484848   0.0177067
         100           0       0.048   0.0175362
         101        0.04   0.0479208   0.0173628
         102        0.04   0.0478431   0.0171928
         103        -0.2   0.0454369   0.0171934
         104        0.16   0.0465385   0.0170633
         105        0.04   0.0464762   0.0169009
         106        0.12   0.0471698   0.0167557
         107        0.24    0.048972   0.0166958
         108        0.12   0.0496296   0.0165541
         109        0.32   0.0521101    0.016587
         110        0.36   0.0549091   0.0166707
         111        0.12   0.0554955   0.0165309
         112        0.24   0.0571429   0.0164651
         113        0.24   0.0587611   0.0163987
         114        0.28   0.0607018   0.0163693
         115        0.48   0.0643478   0.0166281
         116        0.16   0.0651724   0.0165052
         117        0.24   0.0666667   0.0164316
         118        0.44   0.0698305   0.0165942
         119        0.24   0.0712605   0.0165162
         120        0.24   0.0726667   0.0164383
         121        0.28   0.0743802   0.0163915
         122         0.2   0.0754098   0.0162895
         123           0   0.0747967   0.0161686
         124       -0.28   0.0719355   0.0162894
         125       -0.08     0.07072   0.0162044
         126       -0.08   0.0695238   0.0161198
         127        0.16   0.0702362   0.0160087
         128       -0.08   0.0690625   0.0159266
         129       -0.12   0.0675969   0.0158704
         130       -0.24   0.0652308   0.0159237
         131       -0.28   0.0625954   0.0160187
         132       -0.08   0.0615152   0.0159338
         133       -0.08   0.0604511   0.0158495
         134        0.24    0.061791   0.0157877
         135        0.16   0.0625185   0.0156875
         136        0.12   0.0629412   0.0155779
         137        0.12   0.0633577   0.0154697
         138        0.16    0.064058   0.0153735
         139        0.24   0.0653237   0.0153149
         140        0.12   0.0657143   0.0152105
         141        0.24   0.0669504   0.0151527
         142         0.2   0.0678873    0.015075
         143         0.2   0.0688112   0.0149978
         144        0.16   0.0694444    0.014907
         145       -0.04   0.0686897   0.0148233
         146       -0.12   0.0673973    0.014778
         147        0.08    0.067483   0.0146778
         148        0.12   0.0678378   0.0145829
         149       -0.12   0.0665772   0.0145394
         150       -0.04   0.0658667   0.0144598
         151       -0.16   0.0643709   0.0144412
         152       -0.04   0.0636842   0.0143625
         153       -0.08   0.0627451   0.0142993
         154        0.16   0.0633766   0.0142204
         155        0.04   0.0632258   0.0141295
         156        0.16   0.0638462   0.0140525
         157        0.16   0.0644586   0.0139763
         158       -0.08   0.0635443   0.0139177
         159       -0.12   0.0623899    0.013878
         160       -0.04     0.06175    0.013806
         161       -0.12   0.0606211   0.0137663
         162       -0.24   0.0587654   0.0138059
         163       -0.12   0.0576687   0.0137647
         164           0   0.0573171   0.0136852
         165        0.08   0.0574545    0.013603
         166        0.04   0.0573494   0.0135214
         167           0    0.057006   0.0134448
         168       -0.16   0.0557143   0.0134267
         169       -0.04   0.0551479   0.0133592
         170       -0.12   0.0541176   0.0133203
         171        0.08    0.054269   0.0132432
         172       -0.04   0.0537209   0.0131776
         173       -0.16   0.0524855   0.0131592
         174       -0.16   0.0512644   0.0131401
         175       -0.16   0.0500571   0.0131204
         176       -0.04   0.0495455   0.0130558
         177       -0.08   0.0488136   0.0130025
         178       -0.08   0.0480899   0.0129496
         179        0.04   0.0480447   0.0128773
         180        -0.2   0.0466667   0.0128793
         181           0   0.0464088   0.0128107
         182        -0.2   0.0450549   0.0128117
         183       -0.24   0.0434973    0.012836
         184       -0.44   0.0408696   0.0130324
         185       -0.28   0.0391351   0.0130769
         186       -0.32   0.0372043   0.0131484
         187       -0.12   0.0363636   0.0131049
         188           0   0.0361702   0.0130366
         189        0.04   0.0361905   0.0129677
         190       -0.04   0.0357895   0.0129056
         191       -0.08   0.0351832   0.0128523
         192       -0.12    0.034375   0.0128107
         193       -0.08   0.0337824    0.012758
         194       -0.24   0.0323711   0.0127701
         195       -0.16   0.0313846   0.0127427
         196       -0.16   0.0304082    0.012715
         197       -0.12   0.0296447   0.0126734
         198       -0.12   0.0288889   0.0126319
         199       -0.12   0.0281407   0.0125905
         200       -0.08      0.0276   0.0125392
         201        -0.2   0.0264677   0.0125278
         202           0   0.0263366   0.0124665
         203       -0.04   0.0260099   0.0124094
         204       -0.08   0.0254902   0.0123594
         205        0.24   0.0265366   0.0123433
         206        0.04   0.0266019   0.0122836
         207        0.12   0.0270531   0.0122325
         208        0.12      0.0275   0.0121819
         209           0   0.0273684   0.0121243
         210       -0.04   0.0270476   0.0120708
         211       -0.36   0.0252133   0.0121522
         212        -0.2   0.0241509   0.0121412
         213       -0.04   0.0238498   0.0120879
         214       -0.12   0.0231776   0.0120501
         215        -0.4   0.0212093   0.0121538
         216        -0.4   0.0192593   0.0122529
         217       -0.36   0.0175115   0.0123205
         218       -0.16   0.0166972   0.0122909
         219       -0.12   0.0160731   0.0122506
         220       -0.04   0.0158182   0.0121975
         221         0.2   0.0166516   0.0121708
         222           0   0.0165766   0.0121162
         223        0.04   0.0166816   0.0120623
         224        0.28   0.0178571   0.0120656
         225        0.12   0.0183111   0.0120205
         226       -0.08   0.0178761   0.0119752
         227       -0.12   0.0172687   0.0119378
         228       -0.16   0.0164912   0.0119108
         229        -0.4   0.0146725   0.0119968
         230        -0.2   0.0137391   0.0119809
         231       -0.24   0.0126407   0.0119793
         232        -0.2   0.0117241   0.0119627
         233        0.28   0.0128755   0.0119666
         234         0.2   0.0136752   0.0119422
         235        0.08   0.0139574   0.0118947
         236           0   0.0138983   0.0118444
