#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.217067    0.217067           0
           2    0.219838    0.218452 0.000979637
           3    0.220282    0.219062  0.00082138
           4    0.220714    0.219475 0.000712273
           5    0.218814    0.219343 0.000581954
           6    0.217045     0.21896 0.000597819
           7    0.223087     0.21955  0.00074862
           8    0.222282    0.219891  0.00072879
           9    0.220978    0.220012 0.000657743
          10    0.218075    0.219818  0.00061982
          11    0.218437    0.219693 0.000576046
          12    0.219708    0.219694 0.000528044
          13    0.214566    0.219299   0.0006174
          14     0.22008    0.219355 0.000575814
          15     0.22167     0.21951 0.000557723
          16    0.223864    0.219782 0.000585499
          17    0.223703    0.220012 0.000594772
          18     0.21569    0.219772 0.000608272
          19    0.220156    0.219792 0.000576594
          20    0.220742     0.21984 0.000549714
