#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.51747     1.51747           0
           2     1.62102     1.56925   0.0366114
           3     1.60119     1.57989   0.0259096
           4     1.60012     1.58495   0.0199193
           5     1.58012     1.58398   0.0159588
           6     1.54089      1.5768   0.0148274
           7     1.62645     1.58389   0.0143053
           8     1.58968     1.58462   0.0125354
           9      1.5587     1.58174   0.0114686
          10     1.54215     1.57778   0.0109837
          11     1.57376     1.57741  0.00999125
          12     1.54303     1.57455  0.00956079
          13     1.57996     1.57496  0.00883439
          14     1.59319     1.57627  0.00829874
          15     1.57938     1.57647  0.00774809
          16     1.54138     1.57428  0.00756788
          17     1.58405     1.57486  0.00714448
          18     1.58817      1.5756  0.00678575
          19     1.58806     1.57625  0.00646026
          20     1.55429     1.57515  0.00622989
