#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.635847   -0.635847           0
           2   -0.635212   -0.635529 0.000224294
           3   -0.633119   -0.634726 0.000672821
           4   -0.632363   -0.634135 0.000718651
           5   -0.636555   -0.634619 0.000719674
           6   -0.634925    -0.63467 0.000601538
           7   -0.635127   -0.634735 0.000519133
           8   -0.636556   -0.634963 0.000501672
           9   -0.634102   -0.634867 0.000454958
          10     -0.6375   -0.635131 0.000479613
          11   -0.634836   -0.635104 0.000436759
          12   -0.635346   -0.635124 0.000400828
          13   -0.635201    -0.63513 0.000370038
          14   -0.634904   -0.635114 0.000343957
          15   -0.634163    -0.63505 0.000326818
          16   -0.637247   -0.635188 0.000333979
          17   -0.636303   -0.635253 0.000320718
          18   -0.633864   -0.635176 0.000312044
          19   -0.637434   -0.635295 0.000317441
          20   -0.637753   -0.635418 0.000324484
