#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.335404    0.335404           0
           2    0.342652    0.339028  0.00256257
           3    0.335416    0.337824  0.00197107
           4    0.343307    0.339195  0.00189599
           5    0.332474     0.33785  0.00193551
           6      0.3351    0.337392  0.00166632
           7    0.342149    0.338072  0.00156071
           8    0.341276    0.338472   0.0014161
           9    0.338547    0.338481  0.00125878
          10    0.339939    0.338626  0.00114131
          11     0.33756    0.338529  0.00104167
          12    0.338968    0.338566 0.000955501
          13    0.330947     0.33798  0.00104643
          14    0.340473    0.338158 0.000986722
          15    0.345509    0.338648  0.00103552
          16     0.33661    0.338521 0.000978597
          17    0.345849    0.338952  0.00101154
          18    0.339615    0.338989 0.000956013
          19    0.345245    0.339318 0.000960739
          20    0.344964      0.3396 0.000953284
