#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.218477    0.218477           0
           2    0.222244    0.220361  0.00133172
           3    0.219744    0.220155 0.000903542
           4    0.219102    0.219892 0.000715002
           5    0.223425    0.220598 0.000852448
           6    0.218104    0.220183 0.000805388
           7    0.220934     0.22029 0.000697445
           8    0.227218    0.221156  0.00101422
           9    0.220975    0.221136 0.000901725
          10    0.218804    0.220903 0.000841152
          11     0.22102    0.220913 0.000764751
          12    0.219409    0.220788 0.000711218
          13    0.215558    0.220386 0.000761849
          14    0.217732    0.220196 0.000730638
          15    0.221375    0.220275  0.00068614
          16    0.219202    0.220208 0.000646524
          17    0.223153    0.220381 0.000631286
          18    0.216633    0.220173 0.000629613
          19    0.218778    0.220099 0.000600739
          20    0.221148    0.220152 0.000572985
