#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1         0.2         0.2           0
           2         0.2         0.2           0
           3         0.2         0.2           0
           4        0.05      0.1625    0.032476
           5         0.2        0.17   0.0268328
           6           0    0.141667   0.0341904
           7        4.05         0.7    0.517746
           8        6.05     1.36875    0.772371
           9         3.2     1.57222     0.71285
          10         0.8       1.495    0.645734
          11        1.25     1.47273    0.587415
          12        1.25     1.45417    0.538757
          13        4.05     1.65385    0.533035
          14         0.2        1.55    0.504975
          15        2.45        1.61    0.474861
          16        4.05      1.7625    0.469031
          17        4.05     1.89706    0.460338
          18        0.05     1.79444    0.446054
          19        0.05     1.70263    0.431923
          20        0.05        1.62    0.418157
          21        0.05     1.54524    0.404873
          22         0.2     1.48409     0.39106
          23         1.8     1.49783    0.374298
          24         3.2     1.56875     0.36536
          25        2.45       1.604    0.352442
          26        0.05     1.54423    0.343917
          27         0.8     1.51667    0.332282
          28         0.8     1.49107    0.321399
          29         0.2     1.44655    0.313385
          30           0     1.39833    0.306626
          31        0.05     1.35484    0.299804
          32         0.2     1.31875    0.292599
          33        0.05      1.2803    0.286247
          34         1.8     1.29559    0.278236
          35         3.2        1.35    0.275555
          36        2.45     1.38056     0.26959
          37         0.2     1.34865    0.264185
          38         0.2     1.31842    0.258956
          39        2.45     1.34744    0.253936
          40         0.8     1.33375    0.247957
          41        0.05     1.30244    0.243878
          42        0.45     1.28214    0.238914
          43         1.8     1.29419    0.233661
          44        0.45       1.275    0.229137
          45         1.8     1.28667    0.224342
          46         0.8     1.27609    0.219714
          47         0.2     1.25319    0.216229
          48        0.45     1.23646    0.212371
          49        0.05     1.21224    0.209413
          50         0.2       1.192    0.206201
          51         0.8     1.18431    0.202301
          52         3.2     1.22308     0.20209
          53         0.8     1.21509    0.198435
          54         0.8     1.20741    0.194909
          55         0.2     1.18909    0.192224
          56           0     1.16786     0.18996
          57        0.05     1.14825    0.187637
          58        0.05     1.12931    0.185355
          59         0.2     1.11356    0.182881
          60        0.45      1.1025    0.180167
          61           0     1.08443    0.178118
          62         1.8     1.09597    0.175619
          63         0.2     1.08175    0.173406
          64         3.2     1.11484    0.173827
          65        0.05     1.09846    0.171923
          66        2.45     1.11894    0.170533
          67        2.45     1.13881    0.169141
          68        2.45     1.15809    0.167749
          69        1.25     1.15942    0.165323
          70        1.25     1.16071    0.162966
          71        2.45     1.17887     0.16168
          72         0.2     1.16528    0.160005
          73         1.8     1.17397    0.158049
          74         0.2     1.16081     0.15646
          75         3.2       1.188    0.156719
          76           5     1.23816    0.162485
          77         7.2     1.31558    0.177868
          78           5     1.36282    0.181752
          79         0.8      1.3557    0.179591
          80         0.2     1.34125    0.177926
          81           5     1.38642    0.181372
          82         7.2     1.45732    0.192519
          83        8.45     1.54157    0.207818
          84        1.25      1.5381    0.205373
          85         0.2     1.52235    0.203559
          86        0.45     1.50988    0.201574
          87         0.2     1.49483    0.199818
          88        0.05     1.47841    0.198221
          89         0.2     1.46404    0.196514
          90        0.45     1.45278    0.194653
          91        0.05     1.43736    0.193123
          92         1.8      1.4413    0.191064
          93         3.2     1.46022    0.189943
          94           5     1.49787    0.191619
          95         1.8     1.50105    0.189629
          96           5      1.5375    0.191124
          97        1.25     1.53454    0.189176
          98         1.8     1.53724    0.187265
          99         0.8      1.5298    0.185522
         100        0.45       1.519    0.183981
         101        0.45     1.50842    0.182463
         102         0.2     1.49559    0.181125
         103           0     1.48107    0.179947
         104         0.2     1.46875    0.178638
         105         0.2     1.45667    0.177345
         106        0.05      1.4434    0.176168
         107         0.8     1.43738    0.174624
         108         0.8     1.43148    0.173107
         109         0.8     1.42569    0.171616
         110        4.05     1.44955    0.171706
         111           5     1.48153    0.173112
         112         7.2     1.53259    0.178938
         113        1.25     1.53009    0.177372
         114         3.2     1.54474     0.17642
         115         1.8     1.54696      0.1749
         116         7.2     1.59569    0.180053
         117           5     1.62479     0.18085
         118         7.2     1.67203    0.185387
         119        4.05     1.69202    0.184903
         120        4.05     1.71167    0.184403
         121         0.8     1.70413    0.183033
         122        1.25     1.70041     0.18157
         123         0.8     1.69309    0.180242
         124         0.2     1.68105     0.17919
         125        4.05         1.7    0.178756
         126        6.05     1.73452     0.18064
         127         3.2     1.74606    0.179586
         128         1.8     1.74648    0.178183
         129        4.05     1.76434    0.177695
         130         3.2     1.77538    0.176671
         131        2.45     1.78053    0.175397
         132        0.45     1.77045    0.174358
         133         0.8     1.76316    0.173199
         134           0        1.75    0.172406
         135         0.8     1.74296    0.171272
         136        1.25     1.73934    0.170051
         137        2.45     1.74453    0.168889
         138         3.2     1.75507    0.167994
         139         3.2     1.76547    0.167107
         140         3.2     1.77571    0.166227
         141       11.25     1.84291    0.178112
         142        8.45     1.88944    0.182834
         143         7.2     1.92657    0.185289
         144           5     1.94792    0.185227
         145         7.2     1.98414    0.187458
         146        4.05     1.99829    0.186707
         147           5     2.01871     0.18655
         148         0.2     2.00642    0.185694
         149           0     1.99295    0.184936
         150        0.05        1.98    0.184156
         151        2.45     1.98311    0.182962
         152        0.05     1.97039      0.1822
         153        0.05     1.95784    0.181441
         154           0     1.94513    0.180708
         155           0     1.93258    0.179977
         156         0.8     1.92532     0.17897
         157        1.25     1.92102    0.177882
