#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.08        0.08           0
           2        0.08        0.08           0
           3       -0.08   0.0266667   0.0435465
           4       -0.04        0.01   0.0357071
           5       -0.08      -0.008   0.0327902
           6           0 -0.00666667   0.0273523
           7        0.36   0.0457143   0.0538652
           8        0.44       0.095   0.0659308
           9        0.32        0.12   0.0631674
          10        0.16       0.124   0.0569772
          11         0.2    0.130909   0.0522147
          12         0.2    0.136667   0.0481798
          13        0.36    0.153846   0.0474378
          14        0.08    0.148571   0.0443416
          15        0.28    0.157333   0.0422423
          16        0.36        0.17   0.0414578
          17        0.36    0.181176   0.0404976
          18        0.04    0.173333   0.0389998
          19        0.04    0.166316   0.0375733
          20        0.04        0.16   0.0362215
          21        0.04    0.154286   0.0349445
          22       -0.08    0.143636   0.0349412
          23       -0.24    0.126957   0.0371907
          24       -0.32    0.108333   0.0400333
          25       -0.28      0.0928   0.0413358
          26        0.04   0.0907692   0.0397958
          27        0.16   0.0933333   0.0384044
          28        0.16   0.0957143   0.0371065
          29        0.08   0.0951724    0.035831
          30           0       0.092   0.0347767
          31        0.04   0.0903226   0.0336953
          32        0.08        0.09   0.0326439
          33       -0.04   0.0860606   0.0318915
          34        0.24   0.0905882   0.0312733
          35        0.32   0.0971429   0.0310591
          36        0.28    0.102222   0.0306088
          37        0.08    0.101622   0.0297874
          38        0.08    0.101053    0.029009
          39        0.28    0.105641   0.0286258
          40       -0.16       0.099   0.0286701
          41       -0.04   0.0956098   0.0281706
          42        0.12   0.0961905   0.0275058
          43        0.24   0.0995349   0.0270687
          44        0.12         0.1   0.0264575
          45        0.24    0.103111   0.0260518
          46        0.16    0.104348   0.0255148
          47       -0.08    0.100426   0.0252716
          48       -0.12   0.0958333   0.0251589
          49       -0.04   0.0930612   0.0247977
          50        0.08      0.0928   0.0243032
          51        0.16   0.0941176   0.0238623
          52       -0.32   0.0861538   0.0246966
          53       -0.16   0.0815094   0.0246635
          54       -0.16    0.077037   0.0246089
          55        0.08   0.0770909   0.0241615
          56           0   0.0757143   0.0237693
          57        0.04   0.0750877   0.0233605
          58       -0.04   0.0731034   0.0230419
          59       -0.08   0.0705085    0.022797
          60        0.12   0.0713333    0.022432
          61           0   0.0701639   0.0220947
          62        0.24   0.0729032   0.0219075
          63        0.08   0.0730159     0.02156
          64        0.32    0.076875   0.0215658
          65       -0.04   0.0750769   0.0213088
          66        0.28   0.0781818   0.0212109
          67        0.28    0.081194   0.0211072
          68        0.28   0.0841176   0.0209983
          69         0.2   0.0857971    0.020761
          70         0.2   0.0874286   0.0205284
          71        0.28   0.0901408   0.0204177
          72        0.08        0.09   0.0201346
          73        0.24   0.0920548   0.0199633
          74       -0.08   0.0897297   0.0198285
          75       -0.32   0.0842667   0.0203028
          76        -0.4   0.0778947   0.0210117
          77       -0.48   0.0706494   0.0219525
          78        -0.4   0.0646154   0.0224851
          79       -0.16   0.0617722   0.0223795
          80       -0.08        0.06   0.0221698
          81        -0.4    0.054321   0.0226118
          82       -0.48   0.0478049    0.023256
          83       -0.52   0.0409639   0.0239608
          84        -0.2   0.0380952   0.0238467
          85       -0.08   0.0367059   0.0236066
          86       -0.12   0.0348837   0.0234023
          87        0.08   0.0354023    0.023139
          88       -0.04   0.0345455    0.022892
          89       -0.08   0.0332584   0.0226709
          90       -0.12   0.0315556   0.0224829
          91       -0.04   0.0307692   0.0222495
          92        0.24   0.0330435   0.0221236
          93        0.32    0.036129   0.0220999
          94         0.4        0.04   0.0222012
          95        0.24   0.0421053   0.0220671
          96         0.4   0.0458333   0.0221499
          97         0.2   0.0474227   0.0219785
          98        0.24   0.0493878   0.0218419
          99        0.16   0.0505051   0.0216498
         100        0.12      0.0512   0.0214445
         101        0.12   0.0518812    0.021243
         102        0.08   0.0521569   0.0210365
         103           0   0.0516505   0.0208384
         104       -0.08   0.0503846   0.0206764
         105        0.08   0.0506667   0.0204814
         106       -0.04   0.0498113    0.020306
         107        0.16   0.0508411   0.0201424
         108        0.16   0.0518519   0.0199812
         109        0.16    0.052844   0.0198225
         110        0.36   0.0556364    0.019838
         111         0.4   0.0587387   0.0199004
         112        0.48      0.0625    0.020075
         113         0.2   0.0637168   0.0199342
         114        0.32   0.0659649   0.0198857
         115        0.24   0.0674783   0.0197703
         116        0.48   0.0710345   0.0199171
         117         0.4   0.0738462   0.0199443
