#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.585008   -0.585008           0
           2   -0.583956   -0.584482 0.000372012
           3   -0.583071   -0.584012  0.00045725
           4   -0.585307   -0.584336 0.000443059
           5   -0.584049   -0.584278 0.000358143
           6   -0.583951   -0.584224 0.000302583
           7   -0.585096   -0.584348 0.000283854
           8   -0.584199    -0.58433 0.000248985
           9   -0.584081   -0.584302 0.000222847
          10   -0.584092   -0.584281 0.000201551
          11   -0.584008   -0.584256 0.000184749
          12    -0.58465   -0.584289  0.00017224
          13   -0.583753   -0.584248 0.000163842
          14   -0.585253    -0.58432  0.00016715
          15   -0.584153   -0.584308 0.000156377
          16   -0.584295   -0.584308 0.000146606
          17   -0.584608   -0.584325 0.000139046
          18   -0.583481   -0.584278 0.000139003
          19   -0.583818   -0.584254 0.000133786
          20   -0.585085   -0.584296 0.000133389
