#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     89.9713     89.9713           0
           2     91.1308      90.551    0.409959
           3     89.9856     90.3625     0.31366
           4     91.2109     90.5746    0.298452
           5     91.0419     90.6681    0.252969
           6     90.8319     90.6954    0.212275
           7     89.9265     90.5855    0.208437
           8     91.4603     90.6949    0.209106
           9     92.0622     90.8468     0.23466
          10     89.7878     90.7409    0.233872
          11     91.8061     90.8377    0.231793
          12     88.9981     90.6844    0.258244
          13     90.6109     90.6788    0.238441
          14     90.7813     90.6861    0.221522
          15     91.4461     90.7368    0.212469
          16     91.9598     90.8132    0.212495
          17     91.5196     90.8548    0.204017
          18     88.9248     90.7475    0.219053
          19     91.0793      90.765    0.208219
          20     90.5973     90.7566    0.197977
