#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     44.3511     44.3511           0
           2     46.0385     45.1948    0.596572
           3     44.1699     44.8532    0.485781
           4     44.4886     44.7621    0.372787
           5     45.1522     44.8401    0.306288
           6     42.8767     44.5129    0.392917
           7     44.9932     44.5815    0.342726
           8       45.67     44.7175    0.325776
           9     46.9527     44.9659      0.3724
          10     40.3341     44.5027    0.552644
          11     46.4184     44.6769    0.529132
          12     43.9759     44.6185    0.488251
          13     45.1854     44.6621    0.452637
          14     44.5499     44.6541    0.420377
          15     43.0915     44.5499    0.405052
          16     45.8251     44.6296    0.387498
          17     45.9598     44.7078     0.37252
          18     42.1608     44.5663    0.377745
          19     44.4252     44.5589    0.357937
          20     44.3831     44.5501    0.340148
