#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.16706     2.16706           0
           2     2.17171     2.16938  0.00164402
           3     2.15904     2.16593  0.00302148
           4     2.22489     2.18067   0.0129648
           5     2.16558     2.17765   0.0107173
           6     2.20376       2.182  0.00977425
           7     2.20551     2.18536   0.0089362
           8     2.17286      2.1838  0.00795472
           9      2.1793      2.1833  0.00708658
          10     2.16138     2.18111  0.00670835
          11     2.18923     2.18185  0.00613899
          12     2.20649      2.1839  0.00596097
          13     2.17517     2.18323  0.00554011
          14     2.24061     2.18733  0.00648571
          15      2.1372     2.18398  0.00686034
          16     2.16788     2.18298    0.006505
          17     2.12123     2.17935  0.00706393
          18     2.16657     2.17864  0.00670705
          19     2.19947     2.17973  0.00644307
          20     2.21665     2.18158  0.00637982
