#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.555717   -0.555717           0
           2   -0.554164    -0.55494 0.000548998
           3   -0.554306   -0.554729 0.000404728
           4   -0.555263   -0.554862 0.000324849
           5    -0.55381   -0.554652 0.000320945
           6   -0.554981   -0.554707 0.000272097
           7   -0.554891   -0.554733 0.000234499
           8   -0.555094   -0.554778 0.000209492
           9   -0.554772   -0.554778 0.000186217
          10   -0.554793   -0.554779 0.000167601
          11    -0.55441   -0.554745 0.000155693
          12   -0.554906   -0.554759  0.00014329
          13   -0.554018   -0.554702  0.00014314
          14   -0.555806   -0.554781 0.000153095
          15   -0.553971   -0.554727 0.000152103
          16   -0.553974    -0.55468 0.000149688
          17   -0.553874   -0.554632 0.000148189
          18   -0.553598   -0.554575 0.000150694
          19   -0.555274   -0.554612 0.000147182
          20   -0.554154   -0.554589 0.000141593
