#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.03546    -0.03546           0
           2     -0.2919    -0.16368   0.0906652
           3     0.03256  -0.0982667   0.0806599
           4     0.01448    -0.07008   0.0652342
           5      0.2664   -0.002784   0.0796651
           6    -0.13154  -0.0242433   0.0692175
           7     0.01682  -0.0183771   0.0595773
           8     -0.0237  -0.0190425   0.0521339
           9     0.08266 -0.00774222   0.0475502
          10    -0.21836   -0.028804   0.0472299
          11     0.01816  -0.0245345   0.0431288
          12     0.15058 -0.00994167   0.0419309
          13     0.12948 0.000783077   0.0400535
          14    -0.17176  -0.0115414   0.0390427
          15    -0.00062  -0.0108133   0.0364466
          16    -0.01766  -0.0112412   0.0341712
          17     0.06504 -0.00675412   0.0324544
          18     0.02358 -0.00506889   0.0306951
          19     0.13638  0.00237579   0.0299688
          20    -0.14154    -0.00482   0.0293215
