#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.252776    0.252776           0
           2     0.24552    0.249148  0.00256538
           3    0.253663    0.250653  0.00210593
           4    0.247632    0.249898   0.0017095
           5     0.25163    0.250244  0.00140226
           6    0.251709    0.250488  0.00118963
           7    0.249669    0.250371  0.00102542
           8    0.252329    0.250616 0.000925987
           9    0.251823     0.25075 0.000832748
          10    0.246161    0.250291 0.000866722
          11    0.250895    0.250346 0.000789664
          12     0.24662    0.250036  0.00078252
          13    0.248451    0.249914 0.000731762
          14    0.251259     0.25001 0.000685777
          15    0.250506    0.250043 0.000640858
          16    0.251726    0.250148 0.000609373
          17    0.251255    0.250213 0.000576999
          18    0.248995    0.250145 0.000548899
          19    0.255417    0.250423 0.000585946
          20    0.250071    0.250405 0.000556913
