#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.02174     0.02174           0
           2    0.029196    0.025468  0.00263609
           3    0.038436   0.0297907  0.00394277
           4    0.038402   0.0319435  0.00349576
           5    0.035166    0.032588   0.0028554
           6    0.024598   0.0312563  0.00267204
           7     0.02651   0.0305783  0.00237479
           8     0.03846   0.0315635  0.00227314
           9    0.031808   0.0315907  0.00202073
          10    0.025708   0.0310024  0.00190236
          11    0.038788   0.0317102  0.00185642
          12    0.032426   0.0317698  0.00170268
          13     0.03012   0.0316429  0.00157642
          14    0.030272    0.031545  0.00146686
          15    0.027118   0.0312499  0.00139845
          16     0.02372   0.0307793  0.00138797
          17     0.01979   0.0301328  0.00144906
          18    0.031766   0.0302236   0.0013714
          19     0.03487   0.0304681  0.00132084
          20    0.027978   0.0303436  0.00126065
