#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.216094    0.216094           0
           2    0.214142    0.215118 0.000690107
           3    0.217708    0.215981 0.000841764
           4    0.217249    0.216298 0.000688417
           5    0.217936    0.216626 0.000623814
           6    0.214297    0.216238 0.000629149
           7    0.216616    0.216292 0.000541585
           8    0.214994     0.21613 0.000497587
           9    0.213247    0.215809 0.000535576
          10    0.215397    0.215768 0.000483603
          11    0.216173    0.215805 0.000441039
          12    0.216114    0.215831 0.000405038
          13    0.218611    0.216044 0.000426633
          14    0.218502     0.21622 0.000430751
          15     0.21208    0.215944 0.000482409
          16    0.216621    0.215986 0.000454109
          17    0.216589    0.216022 0.000428777
          18    0.213631    0.215889 0.000425027
          19    0.213071    0.215741 0.000427755
          20    0.213704    0.215639 0.000418309
