#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.349944    0.349944           0
           2    0.330478    0.340211  0.00688201
           3    0.347334    0.342585  0.00498077
           4    0.340643      0.3421  0.00375917
           5    0.337784    0.341237  0.00310484
           6    0.343645    0.341638  0.00261318
           7    0.327872    0.339672  0.00288648
           8    0.340987    0.339836  0.00253034
           9    0.346786    0.340608  0.00236411
          10     0.34293     0.34084  0.00213907
          11    0.340905    0.340846  0.00194461
          12    0.341588    0.340908  0.00178354
          13    0.343436    0.341102  0.00165692
          14    0.345265      0.3414  0.00156501
          15    0.330166    0.340651  0.00163004
          16    0.349001    0.341173  0.00160953
          17    0.339381    0.341067   0.0015183
          18    0.344626    0.341265  0.00144677
          19    0.327255    0.340528  0.00154717
          20    0.345352    0.340769  0.00148849
