#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.433973    0.433973           0
           2    0.407648     0.42081  0.00930724
           3     0.41037     0.41733  0.00682452
           4     0.42989     0.42047   0.0057959
           5    0.425541    0.421484  0.00472461
           6    0.433296    0.423453  0.00432792
           7    0.446816     0.42679  0.00482804
           8    0.411675    0.424901  0.00457932
           9    0.422864    0.424675   0.0040761
          10    0.426297    0.424837  0.00367171
          11    0.423577    0.424722  0.00333971
          12    0.412764    0.423726  0.00320663
          13    0.415904    0.423124  0.00301589
          14    0.437635    0.424161  0.00297324
          15    0.408324    0.423105  0.00295653
          16     0.39434    0.421307  0.00327303
          17    0.452954    0.423169  0.00357086
          18    0.438132       0.424   0.0034679
          19     0.42465    0.424034  0.00328554
          20    0.424078    0.424036  0.00312127
