#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.008846    0.008846           0
           2    -0.01347   -0.002312   0.0078899
           3   -0.101012   -0.035212   0.0273729
           4   -0.093374  -0.0497525   0.0240839
           5   -0.080688  -0.0559396   0.0200461
           6    0.106702  -0.0288327    0.029856
           7   -0.025982  -0.0284254   0.0255937
           8   -0.017438   -0.027052   0.0224313
           9     0.12213  -0.0104762   0.0253335
          10   -0.010018  -0.0104304   0.0228002
          11   -0.130442  -0.0213405   0.0231913
          12   -0.033212  -0.0223298   0.0212798
          13   -0.067244  -0.0257848   0.0199214
          14    -0.10264  -0.0312744     0.01924
          15   -0.032922  -0.0313843   0.0179576
          16   -0.057782  -0.0330341   0.0169109
          17    0.090316  -0.0257782   0.0174033
          18   -0.058768   -0.027611   0.0165327
          19   -0.030112  -0.0277426    0.015663
          20   -0.138736  -0.0332923   0.0158326
